id,x,y,portee
0,71.84512243926861,37.793611555469894,85
2,119.66942296559746,62.247469215652885,85
18,26.46682798909672,31.305997053338697,85
20,108.32148037831502,74.05609266110247,85
30,110.88599509196939,77.83743793468479,85
42,67.33761576751579,2.7428619695934464,85
53,19.201055345287045,11.434876524031633,85
57,159.9824258013199,74.02878570191012,85
4,227.7950617932245,99.69621207134755,85
11,202.41665930474534,110.90854333769151,85
41,168.49510744092666,146.31232626510592,85
27,270.6037635447593,63.52728747533787,85
62,307.78661586832726,95.1587205127099,85
77,264.54795914154687,169.3389953093744,85
81,271.1828145462707,60.15494766079238,85
7,159.33234183049876,208.4751511687929,85
25,181.43031593814302,225.2553915368788,85
5,322.4964485754381,84.4590149353484,85
31,312.6225139698824,179.3856249517209,85
6,329.3477463930088,220.84403412930382,85
36,220.22405892526996,241.19133766894583,85
39,234.72701007773267,205.29272748494444,85
59,239.2619611875937,250.29673194303749,85
10,194.10380694874075,251.53841149194477,85
75,132.16593608105936,241.57949658584903,85
67,291.7166849611014,258.2844013212565,85
73,345.9241697683888,242.1545389406155,85
43,328.4856613647571,269.2925149640084,85
51,381.95012895166155,242.21127834730189,85
28,248.6430972145462,300.43713849915446,85
44,165.23770273782895,314.01961098963494,85
48,206.9598368941481,332.7360571342792,85
3,58.73409714273337,273.76237030412534,85
61,104.18794417611421,300.2258522724371,85
71,61.51375657423319,286.62349589452043,85
8,284.7554330884915,336.1028453790084,85
17,353.84808751263415,317.9865634908439,85
23,393.4146504851432,278.16568492017893,85
35,392.99328603744,288.2798927711967,85
66,405.2009748986771,281.6873771009797,85
14,413.2079278375864,186.11301602350184,85
38,459.60162603750007,256.88199148827454,85
69,434.66566809684053,287.7799280115096,85
32,245.26850078928862,346.37280296021544,85
50,260.43924211757974,369.5869459344145,85
37,103.8201781929589,338.87152517403933,85
46,166.01497595555713,362.7583856546039,85
65,167.90701094199972,349.62985168514626,85
63,201.54377905339388,406.87951933116614,85
45,7.080371016971232,300.1550873363939,85
49,51.24887647777066,302.36488142949037,85
79,309.20399772449133,397.2761902025416,85
72,359.566215037487,377.5913174549269,85
78,377.89661632568885,380.4103841751703,85
55,479.2165425801323,303.2119718030069,85
68,476.4443267683817,222.9742746507916,85
1,441.59952179274666,362.6022472722418,85
12,466.5281267863851,364.791180135876,85
76,445.63304938648565,356.9716595182616,85
24,328.9706980444566,419.07097155725165,85
33,301.433098448158,431.78446289591733,85
52,98.40890171433398,421.94254061028397,85
82,47.169140091748,381.50363574649987,85
58,192.03355829140506,425.5909350504286,85
22,204.87328598214182,471.3024296032822,85
9,339.37659402636416,409.46571855791177,85
21,455.4918832145752,436.48121309667266,85
26,446.18980895238155,432.43259923481537,85
34,437.623987447492,445.00039761627426,85
29,377.01601117248407,484.0946423077853,85
70,124.92346191948207,475.0396695009542,85
13,1.374319264304591,393.361326770747,85
54,435.6792982691293,462.0791126957799,85
60,413.90725634417447,464.98648723395337,85
