id,x,y,portee
0,190.543052269662,261.41039126068114,85
4,175.1652386794898,277.46813916075064,85
20,208.2524381433857,256.99716815573566,85
32,154.06418409732902,236.9189900709942,85
37,235.63874318821559,315.2123310577006,85
44,144.14333107601485,284.6906063320438,85
85,126.5164321832552,231.59513481284682,85
90,190.13671531165033,175.80099643361436,85
42,84.6640000796089,231.91877472154792,85
58,120.64355745319145,180.30675197332147,85
80,137.8937955864435,173.66987429235263,85
89,124.29416036096069,179.2222627003296,85
35,293.7342783554156,310.71151917565714,85
52,297.12662134956287,290.08837025981404,85
99,283.0788436740131,359.24243615790425,85
8,95.37594473118554,342.39727141404103,85
22,68.54565425030617,281.83818281784426,85
33,78.16754352576632,322.12134258099775,85
3,59.227291346915564,215.38833168804848,85
27,90.7016381416626,169.14185883515486,85
76,60.623915357316484,192.07679118646536,85
24,149.74193309974015,120.1130180385277,85
62,259.78527997759556,152.5157952498659,85
7,5.269251657818607,209.0885753892397,85
69,20.507762290283395,192.80813320247313,85
82,30.464453695721094,168.6039615804818,85
28,70.34447535248766,140.51996046394194,85
86,75.19921609405384,126.10346341640255,85
72,149.39809633162582,91.87969246082328,85
47,346.8251176979716,258.22930819312796,85
96,324.5722292993388,329.18051005515713,85
43,299.7289976563227,402.8952316696328,85
70,323.0884191013585,399.1467694174082,85
83,351.6521765385499,374.83699817639535,85
92,253.23022614890866,403.6368700709498,85
1,132.9224052747905,370.82800085348833,85
10,144.7288123925859,369.9720877349454,85
21,114.04259485098855,414.00122887705504,85
46,25.21030787572859,353.98341840384774,85
49,62.17944414470161,412.9472511532698,85
57,132.4800195615583,387.457023094796,85
71,84.71248350815452,367.5888039535248,85
87,154.45132644596322,381.7706865414567,85
36,19.748949779173465,161.36431454538192,85
95,65.17613759382196,91.77039289539873,85
9,101.64878186146342,52.25264593048884,85
14,203.33725974265627,76.99829857605994,85
15,114.08455777978304,57.965517523107465,85
12,290.81556314381976,74.89017211295607,85
31,267.9241357036066,134.6276825595212,85
40,319.5694594799498,173.2209928024861,85
59,302.5847697898752,89.75910909637113,85
91,244.11365738563444,80.18286652319706,85
13,51.073220811933936,68.44632525733424,85
94,139.605663927885,23.102259829561987,85
5,398.2978215955308,254.80830665862285,85
29,405.21824296262577,241.31009797179593,85
56,420.90379411403745,288.13921961814003,85
84,379.9687844486448,310.48807148243515,85
54,262.93729891697626,471.735730395436,85
64,230.51863092608804,449.5361346212708,85
93,313.09680706768427,486.33125342247155,85
25,383.4054079924288,453.12034076669863,85
17,125.00834125532117,446.1196071885784,85
78,83.25161862832586,434.6610754430886,85
19,67.44307732091048,440.6556657505454,85
23,147.93364937345004,490.24325997476353,85
39,56.77132709105109,454.474403733397,85
53,41.75092056323854,455.4592314301653,85
73,104.09154086191741,453.396779763724,85
41,7.130390444955337,423.55737102694917,85
81,26.94204860388555,393.5221035631621,85
98,57.24492931762909,17.037107584178703,85
18,228.47253063313656,12.228059709925631,85
65,272.44745401558544,55.97529816564695,85
88,195.88226698446704,17.015077509524467,85
2,355.43178059903556,81.00831282494086,85
6,401.7811391388726,174.52752846029017,85
11,425.57753384579604,188.79309721110056,85
34,448.75015455643705,247.68290295136396,85
50,475.1170762500136,242.2596923591192,85
75,462.76019416427715,272.2320920926745,85
97,466.44591287522104,297.10855239637465,85
45,301.2296266387876,496.6512541720591,85
66,297.05728485345355,491.68528845119806,85
51,391.00983765784883,472.6212897116212,85
77,374.3048883540986,473.6017856117589,85
67,421.16215397293286,484.5270045089752,85
74,466.6836595705446,460.84181580303664,85
16,395.5811585548063,113.32560147893867,85
48,416.9376056744093,59.66002438555951,85
55,400.894019918627,148.17073943846603,85
68,427.7945494716301,94.39100845064536,85
79,397.71619734201596,39.7198328328609,85
61,488.9739025606807,181.4131107221561,85
30,466.5744218834681,367.95373564906606,85
60,473.88522685191674,454.5800508079127,85
26,476.51597835148016,402.0382390712696,85
38,458.39868682083045,97.86822733030121,85
63,497.95899766949685,49.34802434196367,85
