id,x,y,portee
0,262.00511346003555,485.6448182797204,85
6,311.17958177856855,492.4008686641182,85
42,311.541206675428,422.7765980948076,85
55,223.02330270929028,438.44257576617395,85
73,304.1704538600633,443.04848501965347,85
84,257.82294542020605,481.8124438378523,85
86,258.14042119436976,425.77988935778,85
100,280.41366740709486,447.26425502232917,85
102,236.51210606733108,479.7921102161251,85
123,233.60649637567977,443.1259230366823,85
20,352.9955436032194,493.26830900934937,85
33,355.88931743082713,452.81764862211855,85
71,363.7660229309562,487.3824001373404,85
116,392.1931865518445,470.57891685435874,85
1,336.7033904275539,368.4094679767216,85
43,369.62495607703374,423.584970032961,85
46,381.94029517724726,443.75215758859684,85
61,395.3743695701935,414.65227796497294,85
77,318.7207239065327,340.03510037367573,85
78,274.63277049685234,374.75439062194647,85
92,346.54149432433417,348.75380903142536,85
99,266.3728878037195,355.76815922070926,85
115,335.9823831491082,397.4610640483524,85
136,381.5747428625148,420.6236836894906,85
2,218.48070030190337,358.00073460720773,85
8,161.17075261149745,420.88187252544554,85
32,409.6732045181378,485.8371963677569,85
103,423.792542244509,446.96837648742843,85
10,394.6146838644321,397.4289668913953,85
29,396.10714914464955,381.4735797958531,85
54,452.52147882295424,471.6264005320092,85
112,461.2534470805907,476.11857078350636,85
75,413.07405334783476,338.6641089375483,85
83,335.80433607896293,299.14160365531626,85
101,325.2866978517941,322.94287895877915,85
134,346.53648823299517,333.4252868239488,85
53,459.34680407162045,385.500401985478,85
62,450.1151898463315,355.4828896868834,85
89,455.29164358395707,388.9070980190465,85
133,453.1240431685452,389.714572564161,85
25,298.1236148052656,273.3305195435172,85
95,293.87082760788684,273.1492117041088,85
104,277.69500845603363,265.69696101116875,85
37,200.17717861929447,323.4030738959382,85
96,81.43215548796773,404.4209646490469,85
119,136.73060732242521,451.24495865978133,85
129,101.56336606910176,470.8144073745801,85
48,487.41084276911334,464.8995586388724,85
105,477.871231669895,477.88382343743973,85
109,481.89829910993507,476.5518613894265,85
19,496.93127032876305,413.540159354228,85
120,483.15393078489404,426.8416106501688,85
106,449.2080790765799,337.195860348149,85
82,451.40539970176116,328.87032130763146,85
63,497.0399932315596,403.8237364552133,85
13,436.1190792016981,262.563438428756,85
34,392.4380520633512,262.1336088619632,85
72,484.8152149133679,305.69958890733983,85
80,423.21172282969206,297.47553346713363,85
64,287.36674082073205,234.34940797035568,85
35,343.3359740246615,212.09136382573718,85
121,220.8476397798173,246.3223532374724,85
81,214.49775275905643,254.35228343774952,85
24,239.7930646792426,205.33383164028652,85
40,229.245538174538,212.9707524782823,85
49,206.47893796434298,273.0211659409137,85
114,166.57458888082465,283.67143620413475,85
3,39.892758693747425,353.14887207886477,85
38,40.420095832068185,465.2980203433561,85
58,65.28405782269775,418.0861652671124,85
76,62.69556464087117,396.8565492357527,85
79,17.411847760405607,457.868609816051,85
88,102.23899521102963,357.02585216394505,85
97,42.07115377494447,469.127813633072,85
124,68.52488870531303,495.7670624043775,85
85,480.47739844857966,239.29337922053224,85
93,374.19720890297265,211.5358801346385,85
110,399.9706236834048,207.8282723125252,85
17,316.4264991813074,185.71338320058206,85
31,307.5873701745086,163.62119136971125,85
36,222.13573841579725,187.91834628162175,85
66,247.17641956867143,164.89014116066963,85
111,278.89992457332653,164.50444491341688,85
126,306.2545687521151,156.36338896827172,85
51,388.73571849571533,167.8357442208976,85
87,375.4397820309078,164.36713684497167,85
16,190.7287905495163,234.1862032623978,85
52,169.53169122593192,226.72866797162672,85
67,186.657271303642,208.75752969471196,85
65,135.90076504295456,226.94391160415594,85
122,165.59107199438273,162.35349388378333,85
69,127.1140201978686,269.35962115073585,85
22,104.2499868116894,253.2876958888582,85
59,107.27113420538348,231.47712242127395,85
30,44.55951522952828,320.6114901026697,85
56,57.553373862916146,322.18022862335755,85
68,8.99671316613454,286.17312199698233,85
128,14.066649798326447,480.81328327632156,85
132,498.1107999386452,202.37781756228296,85
131,398.03814057227925,123.06529775388381,85
47,338.0444807634966,114.07372076476075,85
14,311.4568066673626,86.05464369699185,85
117,322.9370946660526,95.75458361705196,85
113,210.4529429812052,92.33283727953989,85
11,401.0301529185909,84.38258771604268,85
74,437.8566666659238,114.17235938718828,85
118,433.08594624364196,98.25649576459323,85
15,76.30557829459156,190.69970883826915,85
107,70.85556422427835,236.74219456498446,85
41,163.93093992524126,94.50456486415409,85
4,40.33199390416043,237.39517128010957,85
130,20.276385514268526,253.7164786491506,85
60,5.170246765706487,255.22063145992269,85
108,475.78944565540723,141.37792729830056,85
7,352.1897934562818,54.43001812398679,85
12,438.95642882079306,90.85633021836203,85
70,469.1869627130373,96.12387720300785,85
91,466.20500207566,99.09796463789289,85
21,330.01986708244715,40.77979703513618,85
27,285.3027817460958,55.045765836646,85
28,364.7067588938286,39.00933052420763,85
57,286.8784903999882,66.2602542314863,85
127,259.3599199795248,63.28337723014737,85
90,229.16826741146406,26.00160582110772,85
94,200.37975187183682,37.697510269898316,85
39,377.6466270204045,15.986671709630528,85
98,482.44672171079924,94.58409973994154,85
44,129.6017785089848,2.9410210745608456,85
23,52.41942339127975,33.52915409784646,85
26,50.80710328119431,32.58389579077053,85
5,39.54143249703479,100.97344923995195,85
45,2.153060005727847,53.28630518796851,85
50,30.469314335189456,43.17222112763891,85
125,12.597988181318021,31.338545229396107,85
135,12.96542986210525,108.30159298030995,85
9,17.987729224358816,112.70876928902102,85
