id,x,y,portee
0,135.30504420687188,226.4293370829176,85
4,121.19390644147194,287.2318198822801,85
5,118.5524410522294,228.83596879523438,85
11,195.22213977410564,183.13461040752642,85
33,145.15133154543292,150.21214840885534,85
71,91.3059187984479,289.4367816270575,85
72,204.2957589109402,267.72404275143157,85
75,104.81886542697505,246.377151439879,85
97,166.29871466024537,190.6167530340385,85
99,195.6541690323706,266.73299388491733,85
26,164.58169070934753,345.4509678777626,85
42,42.0040354796733,299.1235535993838,85
44,148.15591769404784,357.4075668800193,85
47,148.8701389248976,314.05349845831137,85
54,121.74077203764244,311.9079370100854,85
81,55.42833493920607,310.62836108017734,85
23,35.98999092870131,236.2775500169933,85
78,77.63574264657136,157.82564642474682,85
3,188.49090554702275,153.2812122686607,85
41,231.92334238974877,120.11307158282025,85
51,161.81274428627017,135.75673557954548,85
53,240.94694394415782,242.76253586127433,85
84,250.94456907379976,164.2280451768855,85
93,152.8515053166828,88.18506465825688,85
96,109.67600952763578,131.75977129661064,85
62,26.429838055055775,283.50926142861636,85
7,226.12233201630687,274.542542005691,85
14,211.03759512222598,282.8383602581347,85
39,214.20199573840824,407.7576738414729,85
49,242.45879272537817,357.25026240905504,85
85,122.40294114736089,403.2696230898002,85
38,36.61713502557118,362.92858325855207,85
63,34.38105627035398,371.23958997847416,85
83,5.117806050574936,331.64715914034167,85
9,86.64902580201034,385.6366256988369,85
2,17.610585118200127,183.0107017505674,85
12,85.40331721255096,83.98521982195301,85
45,59.00100374752548,95.46877239199064,85
73,46.788998646641375,114.27224037891187,85
76,247.74202618677444,95.41689742582982,85
1,278.3569599698447,157.25039796414424,85
17,289.8484309716137,149.19391832545188,85
19,243.75209598634135,87.03731093256111,85
60,288.0727410608398,164.08650017351695,85
90,279.8156037966824,203.06307080841972,85
25,317.7547314700337,137.70949959953083,85
40,89.68722092000631,60.70256159843179,85
94,61.12190027640718,70.47605306795884,85
36,263.39008525147534,350.3463717694289,85
79,265.113966298743,330.4610131864789,85
8,235.53090834964192,464.0928498721669,85
24,269.7400297976987,394.80899998273037,85
77,262.6757252737109,358.9609630718117,85
89,259.8934759483086,379.2041320991347,85
29,51.94523740695456,420.83668179134844,85
37,93.7980170005983,480.11713023054745,85
35,18.638643107721176,441.22817682919344,85
27,75.88088499091327,20.931426316212754,85
6,291.42211480425004,25.99857328427796,85
21,318.16746791792434,78.54377548133546,85
67,350.4622926818168,112.43251235528578,85
68,369.9592498179612,135.69849924784089,85
30,282.7528915773609,466.93745429034533,85
82,91.30328614663435,486.62086569153155,85
80,333.93467122932435,52.05397178945442,85
88,309.67589433474325,15.837793130675681,85
31,378.9623210822584,75.47455624208187,85
13,424.42871343493005,105.04396823034767,85
22,408.7903448329038,53.12646123358555,85
28,405.35125443466893,197.52459962176482,85
59,425.12526597713793,190.7713125191647,85
61,404.158191248528,193.9536671379159,85
87,404.38131075211226,178.9009080444441,85
56,392.95010657304255,26.91844844795349,85
70,445.9574344976129,77.03807080175085,85
16,451.0694725097916,168.09967465081232,85
91,454.7240794271335,118.2289262334486,85
50,482.2861695547076,16.94448901040374,85
52,463.17397497479135,23.465100585877696,85
66,467.7305845385159,9.319781463552722,85
10,368.69783097203117,254.53525542582994,85
20,392.34547851752694,259.3721746485471,85
32,428.2620292336023,277.7148869679534,85
92,406.7776731026928,263.8770569012666,85
65,496.00413626167074,155.13805322171993,85
86,376.38227750898864,320.59168678704526,85
55,433.5777254144709,342.50033723405164,85
64,371.71379881105673,376.6572180900826,85
15,455.9026023747444,381.4330079372011,85
43,464.35426348025936,374.0543404410326,85
46,443.49506183550625,400.10362610946356,85
57,421.0814316529318,416.6507801064142,85
69,475.0377964216216,415.8459793680561,85
48,386.2659489139671,434.6076904690893,85
74,496.1549229934871,442.7892013500409,85
95,483.79707354789474,453.22816091047804,85
18,439.85113257081383,476.89040667681303,85
58,394.68048236551664,482.9520093362459,85
98,365.71245378632494,496.13563003933604,85
