id,x,y,portee
0,82.13787448045856,19.750349540048507,85
16,48.006679761763706,39.63810511718124,85
41,20.311383354469303,21.3502984855134,85
42,123.47602749766456,68.67022699035735,85
46,138.97764130176955,6.484294746013641,85
53,122.43140746903197,35.1188521452665,85
90,59.218856690403385,33.03422609542594,85
9,54.42520794294248,120.9963274726672,85
20,41.52054507825553,99.22564159702863,85
25,91.38575470264576,109.8230709412148,85
5,163.11737111241203,77.716612071644,85
11,197.9406998855454,102.9158702825525,85
44,80.45301639659475,120.98485317285262,85
45,201.84759278411812,78.96923005782574,85
61,156.46729091534544,126.81609508872621,85
57,198.38397913152272,17.670330459530646,85
7,91.12277670134506,195.30164369014184,85
56,86.25218201529844,148.60682726984015,85
81,84.8515106330353,160.87637708109665,85
83,23.217694199170303,123.19000770497574,85
92,58.52693785176921,195.48556723398957,85
95,56.80866605693574,146.2321810586356,85
68,142.52525454415078,168.31515218781885,85
30,212.93913424093085,110.4765617723436,85
21,268.8846746267979,143.39138024875132,85
66,243.81582416094926,145.0207278866354,85
77,252.39076639036233,160.74282930731476,85
13,245.53748342289273,17.93035704381757,85
8,156.10172604490535,181.02991628370907,85
32,144.27781867172607,186.07624840513765,85
10,31.327090458242946,215.53098529208813,85
24,81.76927269063866,277.9098055620571,85
29,24.819025365495627,236.87315860810486,85
74,145.5341519591697,233.58492389513984,85
88,91.46703039068576,226.45299914282157,85
89,135.8302802134488,242.92021915679712,85
62,34.95159755244453,260.511913674321,85
49,201.5480235755014,227.99614184142536,85
78,197.8327598439037,225.3520864445488,85
18,323.76203938547235,79.19631746422495,85
51,311.9629502862479,215.65225028468492,85
93,340.73772800376094,154.7016067025344,85
35,233.4638510238753,223.4298147111718,85
28,301.26174677313776,61.855818653776595,85
27,3.1399347645285625,272.95946966839085,85
38,29.16572938637041,282.58327250900686,85
2,27.46761126626013,338.32406037715674,85
34,7.338975119385804,307.5530811342143,85
73,111.09528153901893,308.1371110726263,85
85,16.21202292379631,315.90963777229985,85
72,376.93643702087434,74.12216110155734,85
80,382.61578793761623,121.21698916438933,85
91,357.56671840387594,139.7464152115599,85
94,329.7694011273843,53.85167156465182,85
40,333.74835245607056,244.63420855976614,85
64,288.4895261181548,288.60041597231395,85
47,394.46089133690344,153.30318465620329,85
12,77.03685484272866,362.7931552781306,85
1,432.9415643654219,62.44024642848017,85
3,423.3993414772326,128.52799328264274,85
19,466.9127711432412,111.78545082223334,85
37,425.7367004312825,174.2152963284076,85
58,378.633568226344,306.9640309860695,85
39,279.34063644090975,326.1560961630741,85
65,281.07648083743965,369.51670862525305,85
71,276.6242414911704,325.5399462741,85
96,256.05906746641733,327.34622820074856,85
43,91.42091259572376,446.2025916026953,85
50,476.27367528895,81.71781837655456,85
70,493.569633559591,113.6685347461135,85
84,498.7296879921258,34.46040826552099,85
4,350.67622486462255,371.2903317053846,85
17,383.3781751872724,390.4480384385996,85
48,444.7239866116105,289.63668556898506,85
67,429.06249370981703,272.6152898577692,85
79,328.0004938947522,371.6989313153246,85
82,416.5387838782897,280.3681664058715,85
87,368.8914757045855,357.5106807470601,85
52,250.2967932453033,381.49850845045813,85
36,329.2979658840639,404.007433102518,85
63,276.9443288706232,448.67813513884516,85
31,46.50823723171871,446.85544932800303,85
55,162.9843794379092,445.7500007518183,85
60,73.29854264435993,466.8535343149234,85
69,132.34583380357955,496.52339497648364,85
98,31.124129835501723,467.9569409659773,85
15,363.7593497816271,407.7220581172883,85
23,403.9237440024489,408.91553073976877,85
26,347.2283545538321,426.34256001865583,85
6,448.3636558614301,381.2819793547069,85
22,449.57472950403195,378.45873277035685,85
76,437.0684175210309,434.92420587349545,85
59,476.0626900637478,338.92575227503323,85
97,483.07001120340925,298.8349906209665,85
14,261.96406678815464,458.94752911951934,85
33,330.28394616339244,470.8628584325002,85
54,342.8506885652136,499.615700825867,85
86,493.38564199868085,404.88725831185593,85
75,443.8830512032928,489.2278755899505,85
