id,x,y,portee
0,36.98687363783826,368.3858758065175,85
72,97.16777266730931,342.35199440429096,85
74,116.72085079546835,391.61052208655707,85
80,83.0115022613484,379.6735344267311,85
32,169.64396804796738,331.17048261402823,85
56,158.78074972634803,304.1737887759089,85
94,156.47350715062757,353.3849347259712,85
3,180.26802718853364,386.6846848786133,85
48,156.512219777858,449.5144153300798,85
78,130.10930478570265,473.84101059194467,85
88,172.61408179647202,426.5392202196106,85
17,248.71520880766496,337.70995014980747,85
19,207.87779364455116,300.9212734908881,85
65,223.25429341135083,307.71644685477173,85
90,209.02457034041817,385.21847250740177,85
41,147.932286573811,231.8919484326159,85
44,132.92558971227984,223.92086451173137,85
79,210.83381831131527,410.2055700994025,85
23,251.66354921313655,389.73257653289164,85
38,249.4313111245794,425.52448508598496,85
49,180.28172764727896,460.8019761339059,85
53,170.67691952803355,461.8836962936837,85
87,204.74211549014964,457.8942273555433,85
95,204.80797189889478,434.12005575826436,85
18,87.70721354996842,497.27902592871146,85
57,200.14273874896764,486.5539286597661,85
68,158.40229697010267,487.61301609100053,85
40,242.9972657548245,459.22393107261763,85
1,259.9718690655745,341.2821217334235,85
11,294.0608364317986,317.43114656419243,85
25,266.2263199560211,423.9380538586135,85
77,269.8932927448396,424.7891151726751,85
27,153.24412036686664,154.37422974523625,85
28,177.4232756598484,202.69179669287345,85
30,131.72806010243076,197.98146516688425,85
62,197.82612947964546,211.08322187825084,85
64,182.2193551508514,190.10509516030515,85
83,192.43034584269049,182.47770390138706,85
91,87.35640572369118,170.23201886096805,85
26,248.8095160857829,466.4751529639483,85
4,310.39124597357346,450.87743281487985,85
47,307.51035083598515,404.23699257046525,85
93,325.40252241660875,460.5205080311203,85
12,342.6479164915502,267.40108644679833,85
13,341.6762190540009,300.4530581955977,85
21,328.98191220038404,284.73896399333086,85
35,347.28540308715867,272.32357822869994,85
59,343.61156572481974,315.12672208205436,85
85,354.72379995828084,269.0684640106738,85
37,348.35535431117944,425.03711857472774,85
8,211.9886485992494,143.71026818062072,85
39,91.36131434100608,132.24006089410096,85
60,186.55860047548296,155.4116083441492,85
75,194.23834887440532,133.5716127908576,85
82,175.0580467722602,134.7581963205549,85
16,234.0972533776674,185.96318911440247,85
96,270.1463046441964,229.50194362913012,85
34,255.1147276279447,127.27814116164238,85
46,266.5336107845107,150.76007072586822,85
52,376.6725741673622,373.4576536530183,85
63,324.8614189087793,212.8644151370797,85
73,321.95069417833287,194.0463310765192,85
97,344.5522730474848,187.8835174247398,85
99,398.13611036401346,205.2905303573482,85
2,414.630237815497,331.0078325254206,85
24,419.2745426166187,221.08805902476942,85
42,436.93519574038515,254.6705755608568,85
45,413.32389999292445,398.7999989437901,85
6,236.7923322590627,109.10934406585898,85
10,20.211551149080186,112.41437831855555,85
67,139.03107669343035,68.88294730805039,85
71,84.59317650315529,52.68692881157527,85
84,156.38924884615807,67.66043182492437,85
76,300.0544854813984,102.78125912028707,85
86,314.32594703803227,79.9214230702589,85
31,429.24475952798304,315.7317736241782,85
33,430.55161686821015,348.13552642751887,85
43,432.1219403760671,339.21707941333017,85
92,431.9495655528153,382.3062122249832,85
15,351.7118264217837,154.90278575044076,85
14,414.7262332811945,176.06457516555628,85
36,451.68591749128717,248.70118052976147,85
29,495.4655959578698,328.186790295266,85
5,472.89275798496345,429.62332417197666,85
89,471.67189014770827,406.1046844073961,85
61,65.11019352648329,28.427650748381883,85
9,271.2806265604851,28.44317922353029,85
70,360.27903667548725,59.5925495047146,85
69,332.5752891903004,3.8643373248550272,85
81,386.3284113092908,52.66997417518626,85
20,398.575740843904,100.77130136038048,85
51,411.25128345395314,119.2185459587654,85
66,407.1570417309786,105.44239050032755,85
54,465.36388796945624,119.98933384018918,85
58,482.1652122263122,148.34448464096545,85
98,438.9913319380025,484.7638263707937,85
55,389.7070576054021,12.566140064192599,85
50,468.0801840161311,32.26119014693052,85
