id,x,y,portee
0,277.9181607097615,32.20911664624199,85
15,292.4268537781894,80.77063239302646,85
19,217.06574139048695,54.697707999224136,85
36,341.4654834882253,21.25708997656195,85
55,287.2019225896027,107.81345660288066,85
77,300.40723013170066,50.744953220619394,85
79,319.1953598876736,33.08110875509374,85
82,277.07711931588955,58.99629580662258,85
86,326.7759494011348,60.851704032013345,85
95,330.01887616469435,93.94621120483937,85
97,231.64740675170242,60.554977887856076,85
43,341.81302561677774,105.07747921944643,85
85,229.39749398491927,132.19854786240563,85
41,146.0122470024623,59.10270811263002,85
57,133.26888756928884,55.70195795290795,85
67,162.7777475415183,31.607689473317546,85
89,177.7920617574727,58.56968858540651,85
99,160.7995726888181,44.0051125830504,85
50,407.2965457320597,48.701362999826856,85
34,346.5323993865024,163.52061179169857,85
16,414.65250811111576,134.3556109989983,85
20,374.05609489404657,172.6250942932364,85
9,171.86812996047718,187.04316991047415,85
54,192.683122365365,197.29312561376216,85
69,181.70274844058292,165.19705302746596,85
10,98.70114488968935,27.938746222362752,85
11,125.06631194479567,138.33889199747458,85
22,141.5993080754196,108.29599697310333,85
27,84.4220268096511,45.65821416741384,85
70,122.55376951189618,107.8127030238073,85
75,110.31322730302273,46.45778669641004,85
6,59.36891294190983,34.731524757613045,85
26,423.13313356448907,61.426768423195945,85
31,466.1702140174725,69.26032687371902,85
38,479.4066529292762,129.5860999300215,85
62,477.8123978890762,162.33123122417297,85
30,425.85213341660875,228.48177035879158,85
83,370.7497521753348,246.79932230776703,85
96,401.37997626159216,240.3264651840017,85
13,194.34443836217935,227.1737191145124,85
23,127.34347348354713,257.6554331592705,85
24,146.9999152134877,198.18470824316177,85
71,145.67299040434062,205.14852879206686,85
1,251.3479508045917,219.1060012078328,85
44,44.05326728801939,25.577079234979816,85
88,17.868623770371737,5.683585596641394,85
98,35.32568528542451,30.80688310679941,85
56,24.226129184973132,70.1581677576239,85
64,499.0169654764255,100.1459533011274,85
18,491.70553233360073,223.930682046924,85
28,463.7223188605435,303.5562038875757,85
61,447.88813649422104,270.97983760073225,85
72,346.94924204527405,258.83226678168086,85
4,382.6573227679427,302.04232076526205,85
14,346.87894307853696,318.27264027647345,85
47,353.89065705930904,296.1044312693168,85
66,325.88395581218913,276.1002906744677,85
78,321.8995805055501,269.4354135060054,85
92,268.94548801533665,255.8910336822686,85
8,46.87949580390294,234.79602963268735,85
68,110.84165450554173,253.58334106339376,85
80,104.99446889698727,320.2988169199778,85
90,93.60150292249497,233.11684518812004,85
93,280.8196411951907,219.38522773638712,85
46,404.8683757617575,356.2506807023994,85
65,471.14211132884384,327.98585381576277,85
17,371.16181077779606,340.12708920301856,85
59,412.6694570676774,376.5017581980142,85
12,304.7397901091575,362.4954932564355,85
35,293.9613704907161,364.19703243066624,85
74,278.0916937066128,338.3286268248593,85
40,42.89486238800727,277.2186859062961,85
48,29.367324829588483,210.25379728922206,85
51,35.23951527775149,308.5089729819683,85
58,78.14997241327349,329.5889925381259,85
7,67.60785741159519,348.397283271364,85
37,61.162778960564935,342.1268863579102,85
29,425.3376075445863,418.813338199047,85
49,467.2627178782669,431.22013057589453,85
33,296.2964876740688,408.8060397748313,85
60,248.11441097466786,395.80717108241123,85
3,206.98050147582643,342.95107607482123,85
94,44.04779345543475,404.721821710442,85
53,63.381655501279724,419.2802571699589,85
91,75.93897746629492,430.101012796351,85
2,498.1608237569913,449.24641785129825,85
5,499.20218736075566,425.3113095672327,85
21,376.87681423590556,484.63523914247236,85
84,440.5418448128752,495.4241759972743,85
42,309.115806567916,455.0712068288148,85
81,234.23762286785905,437.48756724798227,85
32,203.01002065825043,422.2028578981242,85
87,205.45119932813188,387.9575154209163,85
45,161.18699134298166,402.4545373258128,85
25,45.343998341126344,470.9343429883382,85
52,74.62686784199984,473.59577547896856,85
73,133.69356247959414,421.08777998649623,85
39,385.9377921438852,498.72076179221176,85
76,240.2141768515962,480.50289320576866,85
63,167.89751097720722,434.2827898135453,85
